mag_bin,asas_sn_id,index_num,index_csv,lc_dir,dat_path,raw_path,g_n_peaks,g_mean_mag,g_peaks_idx,g_peaks_jd,v_n_peaks,v_mean_mag,v_peaks_idx,v_peaks_jd,jd_first,jd_last,n_rows_g,n_rows_v,g_n_dip_runs,g_n_jump_runs,g_n_dip_points,g_n_jump_points,g_most_recent_dip,g_most_recent_jump,g_max_depth,g_max_height,g_max_dip_duration,g_max_jump_duration,g_dip_fraction,g_jump_fraction,g_is_dip_dominated,v_n_dip_runs,v_n_jump_runs,v_n_dip_points,v_n_jump_points,v_most_recent_dip,v_most_recent_jump,v_max_depth,v_max_height,v_max_dip_duration,v_max_jump_duration,v_dip_fraction,v_jump_fraction,v_is_dip_dominated,raw_median_min,raw_median_min_camera,raw_median_max,raw_median_max_camera,raw_median_range,raw_robust_scatter
14_14.5,231929175915,,,calder/data/skypatrol2,calder/data/skypatrol2/231929175915-light-curves.csv,calder/data/skypatrol2/231929175915.raw,1,14.528289449541283,[757],[2460396.1406106],0,13.918374455445544,[],[],2458224.8320955,2460839.5850307,872,505,4,0,22,0,2460440.8808301,,1.5298013470994274,,30.916998900007457,,0.02522935779816514,0.0,False,0,0,0,0,,,,,,,0.0,0.0,False,,,,,,
