mag_bin,asas_sn_id,index_num,index_csv,lc_dir,dat_path,raw_path,g_n_peaks,g_mean_mag,g_peaks_idx,g_peaks_jd,v_n_peaks,v_mean_mag,v_peaks_idx,v_peaks_jd,jd_first,jd_last,n_rows_g,n_rows_v,g_n_dip_runs,g_n_jump_runs,g_n_dip_points,g_n_jump_points,g_most_recent_dip,g_most_recent_jump,g_max_depth,g_max_height,g_max_dip_duration,g_max_jump_duration,g_dip_fraction,g_jump_fraction,g_is_dip_dominated,v_n_dip_runs,v_n_jump_runs,v_n_dip_points,v_n_jump_points,v_most_recent_dip,v_most_recent_jump,v_max_depth,v_max_height,v_max_dip_duration,v_max_jump_duration,v_dip_fraction,v_jump_fraction,v_is_dip_dominated,raw_median_min,raw_median_min_camera,raw_median_max,raw_median_max_camera,raw_median_range,raw_robust_scatter
14.5_15,335007754417,,,calder/data/skypatrol2,calder/data/skypatrol2/335007754417-light-curves.csv,calder/data/skypatrol2/335007754417.raw,2,14.486457362063335,"[2140, 2662]","[2459891.4893771, 2460256.8982355]",0,14.254695966907962,[],[],2458226.6132509,2460839.1903963,3063,967,11,3,51,3,2460372.6978517,2460303.920107,1.1330206487268306,0.5124205726869739,10.832895600236952,0.0,0.01665034280117532,0.0009794319294809011,False,1,1,1,1,2457712.0328506,2458033.8282053,0.3013189808809944,0.4364271940500597,0.0,0.0,0.001034126163391934,0.001034126163391934,False,,,,,,
